Trans Closed - Time,Voided Line,Voided Qty + Final Qty,Voided Qty,Final Qty,Voided Value,Voided Item,Voided Item Cat,First Tendered Item,First Tendered Item Cat,Final Tendered Qty,Final Tendered Amt,Category
0.000729167,1,1,1,0,11.6,108159,208,103111,101,0.07,0,0
0.000335648,1,2,1,1,4.9,104881,106,104634,502,1,2.4,0
0.001076389,1,2,1,1,8.9,106255,108,104748,108,1,0,0
0.000856481,1,3,1,2,1.25,103981,104,101038,503,2,0.8,0
0.001643519,2,3,2,1,10.8,102311,104,104881,106,1,0,0
0.000578704,2,3,2,1,10.8,104880,106,104881,106,1,0,0
0.184050926,1,2,1,1,5.9,105500,206,106153,603,1,1.9,0
0.003993056,3,4,3,1,22.7,103688,108,103688,108,1,0,0
0.003865741,3,4,3,1,22.7,106255,108,103688,108,1,0,0
0.003877315,3,4,3,1,22.7,106255,108,103688,108,1,0,0
0.000590278,1,2,1,1,6.9,102311,104,103688,108,1,0,0
0.000787037,1,2,1,1,4.9,107780,901,102910,9801,1,0.2,0
0.000428241,1,2,1,1,4.5,106957,201,106033,201,1,0,0
0.000821759,2,3,2,1,10.8,102307,104,102311,104,1,0,0
0.000532407,2,3,2,1,10.8,103982,104,102311,104,1,0,0
0.000532407,1,2,1,1,4,104772,212,104881,106,1,0,0
0.001203704,1,2,1,1,8.9,103688,108,103687,108,1,0,0
0.000787037,1,2,1,1,2.19,106482,101,104343,204,1.1,1.1,0
0.000428241,2,2,2,0,7,102691,101,102691,101,0.07,0,0
0.002013889,2,2,2,0,7,102691,101,102691,101,0.07,0,0
0.000613426,1,3,1,2,4.9,103688,108,103688,108,2,2.8,0
0.001319444,1,3,1,2,5.17,108155,204,107161,606,2,0,0
0.000219907,1,2,1,1,8.9,105139,105,106153,603,1,1.9,0
0.00056713,1,2,1,1,2,102737,102,100203,603,1,2.4,0
0.000277778,1,2,1,1,2.9,108021,106,108099,106,1,0,0
0.000289352,1,1,1,0,9.5,107077,101,103839,101,0.1,0,0
0.000324074,1,2,1,1,2.9,108099,106,104880,106,1,0,0
0.000451389,2,2,2,0,6.15,107660,203,104433,101,0.2,1,0
0.001145833,2,2,2,0,6.15,104433,101,104433,101,0.2,1,0
0.000868056,5,6,5,1,21.7,104956,108,108020,104,1,0,0
0.002893519,5,6,5,1,21.7,102311,104,108020,104,1,0,0
0.001979167,5,6,5,1,21.7,107521,104,108020,104,1,0,0
0.001412037,5,6,5,1,21.7,108020,104,108020,104,1,0,0
0.002523148,5,6,5,1,21.7,107521,104,108020,104,1,0,0
0.001689815,3,4,3,1,2.5,102556,209,102560,209,1,0,0
0.000266204,3,4,3,1,2.5,102560,209,102560,209,1,0,0
0.001678241,3,4,3,1,2.5,106807,305,102560,209,1,0,0
0.00037037,2,2,2,0,14.4,104433,101,106482,101,0.1,0,0
0.000532407,2,2,2,0,14.4,104293,105,106482,101,0.1,0,0
0.000428241,1,2,1,1,0.2,102910,9801,108099,106,1,2.9,0
0.000393519,1,2,1,1,3.9,104929,106,108221,106,1,2.9,0
0.000497685,1,2,1,1,2,102737,102,100203,603,1,2.4,0
0.000104167,1,2,1,1,2.4,102738,102,101445,901,1,2.9,0
0.000671296,1,2,1,1,5.9,104881,106,107661,203,1,3,0
0.000266204,1,2,1,1,2.2,106153,603,106153,603,1,2.2,0
0.000891204,1,1,2,1,4,106154,603,107061,212,1,1.9,0
0.000451389,1,1,2,1,2.4,102737,102,104771,212,1,2.4,0
0.000115741,1,1,2,1,2.3,101975,605,101975,605,1,2.3,0
0.000474537,1,1,2,1,7.2,102394,901,100203,603,1,2.8,0
0.000706019,1,1,2,1,5.9,104342,201,100203,603,1,2.8,0
0.000381944,2,2,4,2,2.84,104037,101,104348,203,2,0,0
0.000335648,2,2,4,2,2.84,102691,101,104348,203,2,0,0
0.00068287,1,1,2,1,2.8,100203,603,100203,603,1,2.8,0
0.000173611,1,1,2,1,6.9,104917,102,106296,102,1,0,0
0.0009375,1,1,5,4,2.17,107459,203,101850,609,4,1.3,0
0.000833333,1,1,2,1,3.9,108100,106,108099,106,1,2.9,0
0.001215278,1,1,2,1,1.4,100912,212,100912,212,1,0.4,0
0.001203704,1,2,3,1,7.8,108100,106,108100,106,1,0,0
0.000497685,1,1,2,1,2.9,108221,106,108099,106,1,2.9,0
0.000173611,1,1,2,1,2.9,108221,106,108099,106,1,2.9,0
0.000694444,1,1,2,1,2.9,108099,106,108100,106,1,0,0
0.000509259,1,1,2,1,2.92,103981,104,103981,104,1,2.92,0
0.000914352,1,1,2,1,2,107728,102,102738,102,1.55,2.8,0
0.001678241,1,1,2,1,2,102738,102,102738,102,1.44,1.4,0
0.000555556,1,1,1,0,2.9,106030,101,106484,101,0.1,0,0
0.000208333,1,1,2,1,2.9,108099,106,108099,106,1,2.9,0
0.00130787,1,1,2,1,2.9,108099,106,108100,106,1,2.92,0
0.00130787,1,1,3,2,2,102738,102,102737,102,2.29,2,0
0.000659722,2,2,3,1,9.8,102307,104,102313,106,1,2.9,0
0.000231481,2,2,3,1,9.8,102313,106,102313,106,1,2.9,0
0.001851852,2,2,4,2,15.8,106813,102,106813,102,2,0,0
0.000763889,2,2,4,2,15.8,106813,102,106813,102,2,0,0
0.001122685,1,1,2,1,2.9,108099,106,108099,106,1,2.9,0
0.000208333,1,2,1,1,2,102737,102,102910,9801,1,0.2,0
0.001284722,1,2,1,1,3.7,105847,902,108221,106,1,0,0
0.000428241,1,2,1,1,5.17,102306,104,102306,104,1,0,0
0.000497685,3,3,4,1,9.55,102738,102,106294,102,1.06,0,0
0.000451389,3,3,4,1,9.55,102738,102,106294,102,1.06,0,0
0.000173611,3,3,4,1,9.55,107113,102,106294,102,1.06,0,0
0.000115741,1,1,2,1,3.9,107289,106,102313,106,1,2.9,0
0.002662037,1,1,3,2,4.9,103688,108,103687,108,2,0.9,0
0.001678241,1,1,4,3,7.2,105631,402,106242,211,3,2.4,0
0.000231481,1,1,2,1,2.9,108221,106,102313,106,1,2.9,0
0.002071759,3,3,6,3,12.6,107832,902,107832,902,3,0.7,0
0.002025463,3,3,6,3,12.6,104676,609,107832,902,3,0.7,0
0.001956019,3,3,6,3,12.6,108059,902,107832,902,3,0.7,0
0.000983796,1,1,1,0,2.9,106484,101,102694,101,0.1,0,0
0.001944444,3,3,5,2,5.17,108255,608,108255,608,2,2.4,0
0.001909722,3,3,5,2,5.17,108053,211,108255,608,2,2.4,0
0.00130787,3,3,5,2,5.17,108264,606,108255,608,2,2.4,0
0.000520833,1,2,3,1,13.8,102311,104,100912,212,1,1.4,0
0.000347222,1,1,2,1,0,102311,104,107518,104,1,0,0
0.00130787,1,1,2,1,7.5,101081,901,101296,901,1,1.7,0
0.001087963,1,1,2,1,2.5,100201,603,102313,106,1,2.9,0
0.0015625,1,3,1,2,2.9,108021,106,102544,206,2,0.1,0
0.000543981,1,2,1,1,9.5,107077,101,102910,9801,1,0.2,0
0.003356481,2,4,2,2,6.9,101764,902,108001,211,2,1.4,0
0.000590278,5,6,5,1,6.37,102933,102,100210,602,1,2.6,0
0.000451389,1,2,1,1,0.2,102910,9801,102042,502,1,1.4,0
0.001365741,1,2,1,1,5.2,104716,1304,103815,106,1,0,0
0.0000926,1,2,1,1,0.2,102910,9801,102313,106,1,2.9,0
0.000428241,3,4,3,1,28.4,104286,201,104199,901,1,2,0
0.001122685,1,2,1,1,14.3,100137,1203,104199,901,1,2,0
0.001041667,5,6,5,1,24.65,105838,306,100722,212,1,3,0
0.002465278,2,4,2,2,16.8,106813,102,104748,108,2,2.4,0
0.000497685,1,2,1,1,2.5,104210,101,105085,213,1.16,2.9,0
0.000914352,1,3,1,2,5.02,102549,206,102513,203,2,0.4,0
0.000358796,1,3,2,1,0.4,102910,9801,102910,9801,1,0.2,0
0.001423611,2,4,2,2,8.75,108104,901,100287,607,2,0.3,0
0.000497685,1,2,1,1,8.9,103687,108,103687,108,1,0,0
0.002800926,1,2,1,1,7.7,103848,1306,102272,1304,1,2.5,0
0.000486111,1,2,1,1,9.9,106776,402,105538,101,1,0,0
0.000162037,1,2,1,1,3.9,104929,106,104880,106,1,0,0
0.001111111,1,5,1,4,0,104748,108,100911,212,4,0.8,0
0.001064815,1,1,1,0,6.5,106413,101,103839,101,0.1,0,0
0.000798611,1,3,1,2,9.9,106531,206,107022,105,2,2.4,0
0.000081,1,2,1,1,2.92,103981,104,103981,104,1,2.92,0
0.000474537,1,2,1,1,3.37,107519,104,107519,104,1,0,0
0.000162037,5,6,5,1,40.5,106255,108,104748,108,1,0,0
0.002314815,5,6,5,1,40.5,106960,108,104748,108,1,0,0
0.002951389,5,6,5,1,40.5,106255,108,104748,108,1,0,0
0.001006944,5,6,5,1,40.5,106255,108,104748,108,1,0,0
0.001724537,5,6,5,1,40.5,104748,108,104748,108,1,0,0
0.000821759,1,2,1,1,6.9,106960,108,106961,108,1,0,0
0.000243056,1,2,1,1,2.9,108221,106,108099,106,1,2.9,0
0.000486111,1,2,1,1,2.9,108021,106,108221,106,1,2.9,0
0.000925926,1,2,1,1,2.9,108021,106,108221,106,1,0,0
0.00056713,1,2,1,1,5.9,102309,104,103687,108,1,0,0
0.000462963,1,2,1,1,2.9,108021,106,108221,106,1,2.9,0
0.000208333,1,2,1,1,9.6,105949,1501,104617,502,1,1.4,0
0.001053241,1,2,1,1,3.37,107519,104,102910,9801,1,0.2,0
0.000532407,1,1,1,0,3.5,104037,101,102691,101,0.07,0,0
0.000949074,1,2,1,1,8.5,106295,102,106294,102,1.07,0.4,0
0.001145833,1,3,1,2,6.9,102311,104,107351,101,2,0.4,0
0.001643519,2,5,4,1,11.2,101850,609,101850,609,1,2.8,0
0.001631944,2,5,4,1,11.2,101851,609,101850,609,1,2.8,0
0.000636574,1,2,1,1,6.9,102307,104,103982,104,1,0,0
0.000324074,1,2,1,1,5.7,106033,201,104286,201,1,0,0
0.001226852,2,3,2,1,3.9,103981,104,102306,104,1,0,0
0.001284722,2,3,2,1,3.9,102306,104,102306,104,1,0,0
0.000150463,1,3,2,1,5.8,102313,106,108021,106,1,2.9,0
0.005381944,1,2,1,1,1.9,106153,603,105552,607,1,2.8,0
0.000381944,1,2,1,1,3.9,104929,106,102313,106,1,0,0
0.000810185,1,2,1,1,1.5,101458,901,101457,901,1,1.3,0
0.000358796,1,2,1,1,2.4,100203,603,100203,603,1,2.4,0
0.000474537,3,4,5,1,34.6,107036,602,104881,106,1,0,0
0.000324074,3,4,5,1,34.6,107036,602,104881,106,1,0,0
0.0000579,3,4,5,1,34.6,107094,106,104881,106,1,0,0
0.001018519,4,4,5,1,13.26,103982,104,102307,104,1,0,0
0.00099537,4,4,5,1,13.26,102307,104,102307,104,1,0,0
0.000798611,4,4,5,1,13.26,102311,104,102307,104,1,0,0
0.000451389,4,4,5,1,13.26,102307,104,102307,104,1,0,0
0.001018519,2,2,3,1,9.67,103078,201,102307,104,1,1.27,0
0.000925926,2,2,3,1,9.67,102311,104,102307,104,1,1.27,0
0.00119213,1,1,2,1,6.9,102307,104,100722,212,1,3,0
0.000231481,1,1,2,1,8,108287,901,102042,502,1,1.4,0
0.000740741,2,2,4,2,8.7,106751,211,102560,209,2,0.4,0
0.000717593,2,2,4,2,8.7,107041,602,102560,209,2,0.4,0
0.000960648,1,1,2,1,5.9,107486,106,104881,106,1,0,0
0.001296296,1,1,2,1,5.3,103456,201,103456,201,1,0,0
0.00244213,1,1,1,0,1.1,100742,212,106030,101,0.1,0,0
0.001689815,1,1,2,1,6.9,107524,101,102309,104,1,2,0
0.000208333,1,1,2,1,3.9,104880,106,104881,106,1,0,0
0.000428241,1,1,2,1,4.42,102305,104,102309,104,1,0.52,0
0.000416667,1,1,2,1,2.92,103982,104,102307,104,1,0,0
0.001053241,1,1,2,1,4.9,102538,201,107518,104,1,2.02,0
0.000671296,1,1,2,1,5.8,100068,1501,100069,1501,1,3,0
0.002465278,1,1,2,1,8.9,107373,101,102311,104,1,1.27,0
0.000300926,1,1,1,0,2.9,102693,101,102693,101,0.1,2.9,0
0.000381944,1,1,2,1,0.2,102910,9801,101848,609,1,2.8,0
0.000717593,1,2,1,1,2,102738,102,103982,104,1,2.92,0
0.001145833,2,3,2,1,7,102737,102,102309,104,1,2,0
0.001145833,2,3,2,1,9.9,102737,102,102309,104,1,2,0
0.000243056,1,2,1,1,2,102737,102,106153,603,1,1.9,0
0.000115741,1,2,1,1,0.26,102738,102,105466,604,1,0,0
0.000208333,1,2,1,1,2,102737,102,100743,212,1,1.1,0
0.00056713,2,3,2,1,4.17,102737,102,102305,104,1,0.52,0
0.001273148,1,2,1,1,2,102737,102,101999,901,1,2.2,0
0.000474537,1,2,1,1,2,102737,102,107800,212,1,1.8,0
0.000289352,1,2,1,1,2,102737,102,107660,203,1,2.5,0
0.00037037,1,2,1,1,2,102737,102,100738,212,1,2,0
0.001134259,5,7,6,1,12.5,102738,102,102510,203,1,2.9,0
0.001087963,5,7,6,1,12.5,102738,102,102510,203,1,2.9,0
0.0000694,1,2,1,1,2,102737,102,102910,9801,1,0.2,0
0.000127315,1,2,1,1,2,102738,102,102910,9801,1,0.2,0
0.000115741,1,2,1,1,2,102737,102,106153,603,1,1.9,0
0.000127315,1,2,1,1,2,102737,102,102910,9801,1,0.2,0
0.038171296,1,2,1,1,2,102738,102,102910,9801,1,0.2,0
0.0000694,1,2,1,1,2,102738,102,102910,9801,1,0.2,0
0.01306713,7,12,11,1,35,102738,102,100201,603,1,2.5,0
0.012233796,7,12,11,1,35,102738,102,100201,603,1,2.5,0
0.003171296,7,12,11,1,35,102738,102,100201,603,1,2.5,0
0.000659722,3,4,3,1,2.03,102738,102,104969,204,1,1.3,0
0.000555556,3,4,3,1,2.03,102738,102,104969,204,1,1.3,0
0.000416667,3,4,3,1,2.03,102738,102,104969,204,1,1.3,0
0.000428241,7,9,8,1,11,102933,102,103982,104,1,0,0
0.000451389,7,9,8,1,11,102700,102,103982,104,1,0,0
0.000462963,7,9,8,1,11,104209,102,103982,104,1,0,0
0.000439815,7,9,8,1,11,102698,102,103982,104,1,0,0
0.000439815,7,9,8,1,11,106293,102,103982,104,1,0,0
0.00087963,7,9,8,1,11,102738,102,103982,104,1,0,0
0.000439815,7,9,8,1,11,105313,102,103982,104,1,0,0
0.001041667,2,3,2,1,15.8,106255,108,104748,108,1,0,0
0.000451389,2,3,2,1,15.8,104748,108,104748,108,1,0,0
0.000659722,5,6,5,1,9.3,102702,102,104740,106,1,0,0
0.000659722,5,6,5,1,9.3,104209,102,104740,106,1,0,0
0.000763889,5,6,5,1,9.3,102738,102,104740,106,1,0,0
0.000659722,5,6,5,1,9.3,102701,102,104740,106,1,0,0
0.000659722,5,6,5,1,9.3,107732,102,104740,106,1,0,0
0.002430556,2,3,2,1,10.4,105644,201,104225,602,1,3,0
0.002361111,2,3,2,1,10.4,104433,101,104225,602,1,3,0
0.000393519,1,2,1,1,4.9,103688,108,104740,106,1,0,0
0.002280093,1,2,1,1,2.9,108221,106,104929,106,1,0,0
0.000324074,1,1,1,0,1.75,103111,101,102691,101,0.07,0,0
0.000219907,1,2,1,1,2.9,108099,106,108099,106,1,2.9,0
0.000428241,1,2,1,1,6.2,107269,901,104748,108,1,0,0
0.000405093,1,2,1,1,3.9,104929,106,108099,106,1,2.9,0
0.000671296,1,2,1,1,3.9,104880,106,108099,106,1,2.9,0
0.000486111,1,2,1,1,2.9,108099,106,108099,106,1,2.9,0
0.001134259,2,3,2,1,15.4,107079,101,104880,106,1,0,0
0.001018519,2,3,2,1,15.4,107871,101,104880,106,1,0,0
0.000219907,2,3,2,1,6.8,108221,106,108221,106,1,2.9,0
0.000196759,2,3,2,1,6.8,104929,106,108221,106,1,2.9,0
0.027604167,2,4,2,2,10.8,108242,1305,104748,108,2,0,0
0.001203704,2,4,2,2,10.8,103980,104,104748,108,2,0,0
0.000451389,1,2,1,1,7.9,106437,101,104880,106,1,0,0
0.001921296,1,2,1,1,12,103610,1001,108221,106,1,2.9,0
0.000277778,1,3,1,2,3.6,102521,203,103066,211,2,0,0
0.000231481,1,2,1,1,2,102737,102,100707,602,1,3,0
0.000497685,1,2,1,1,6.9,106960,108,106960,108,1,0,0
0.001087963,1,2,1,1,5.5,103839,101,100722,212,1,3,0
0.000740741,6,9,8,1,19.9,107728,102,103815,106,1,2.9,0
0.002199074,2,3,2,1,7.9,106158,201,104372,901,1,2,0
0.000439815,1,2,1,1,3.5,101453,901,101547,401,1,1.1,0
0.000173611,1,2,1,1,1.4,104403,1302,104403,1302,1,1.4,0
0.001678241,12,15,13,2,73.14,101294,901,102749,204,2,2.67,0
0.000902778,1,5,2,3,4.8,101753,608,104794,203,3,2.12,0
0.000914352,1,4,1,3,5.85,103066,211,101753,608,3,1.82,0
0.002002315,2,3,2,1,0,107561,212,106153,603,1,1.9,0
0.000393519,2,3,2,1,8.3,104748,108,102042,502,1,1.4,0
0.003240741,2,5,2,3,8.6,100837,608,106398,602,3,1.1,0
0.00037037,1,2,1,1,5.3,103456,201,104342,201,1,0,0
0.000405093,1,1,1,0,11.3,104969,204,104433,101,0.2,1,0
0.002465278,7,10,7,3,10.2,103207,102,100741,212,3.1,0,0
0.000856481,2,3,2,1,5.8,104355,211,100680,607,1,3,0
0.000497685,2,4,3,1,12.3,102549,206,108015,809,1,2.8,0
0.001458333,2,6,2,4,19.8,106296,102,100210,602,4,0,0
0.001527778,4,4,11,7,31.4,106294,102,106294,102,7,1.2,0
0.001458333,4,4,11,7,31.4,108157,101,106294,102,7,1.2,0
0.001203704,4,4,11,7,31.4,107077,101,106294,102,7,1.2,0
0.001157407,4,4,11,7,31.4,106253,101,106294,102,7,1.2,0
0.001006944,1,1,4,3,6.9,106294,102,108157,101,3,0.75,0
0.000416667,1,1,2,1,0.2,102910,9801,107518,104,1,0,0
0.001481481,1,1,2,1,8.9,106255,108,104748,108,1,0,0
0.000578704,1,1,2,1,6.9,102311,104,107518,104,1,0,0
0.000104167,1,1,2,1,7.9,107517,104,100722,212,1,3,0
0.001076389,1,1,3,2,10.9,106814,102,106813,102,2,1.4,0
0.000787037,3,3,4,1,15.3,102693,101,108020,104,1.08,1.4,0
0.000625,3,3,4,1,15.3,108020,104,108020,104,1.08,1.4,0
0.000381944,3,3,4,1,15.3,102691,101,108020,104,1.08,1.4,0
0.000300926,1,1,2,1,11.4,107100,210,107100,210,1,1.4,0
0.000196759,1,1,2,1,6.9,106256,108,106256,108,1.1,0,0
0.000289352,1,1,2,1,2.4,101753,608,101753,608,1,2.4,0
0.000358796,1,1,2,1,6.9,104748,108,104989,104,1,0,0
0.001041667,2,2,4,2,11.6,107797,606,106295,102,2,0.5,0
0.000960648,2,2,4,2,11.6,107796,606,106295,102,2,0.5,0
0.000763889,1,1,3,2,7.9,104364,108,100913,212,2,2.8,0
0.000335648,1,1,3,2,4,104583,212,106254,101,2,0,0
0.000335648,1,1,2,1,2.7,104994,610,104995,610,1,2.7,0
0.000231481,1,1,2,1,8.9,103690,105,104294,105,1,0,0
0.001585648,1,2,1,1,3.37,107519,104,103982,104,1,2.92,0
0.00130787,1,5,1,4,9.9,102190,602,102656,212,4,0,0
0.000648148,1,4,1,3,2,103207,102,103982,104,3.07,0.5,0
0.00037037,1,2,1,1,2.9,108099,106,102313,106,1,2.9,0
0.001064815,1,2,1,1,3.5,102691,101,106294,102,1.1,0.4,0
0.0000926,1,2,1,1,2.9,108099,106,102313,106,1,2.9,0
0.000185185,1,1,1,0,0,102575,101,102702,102,0.1,2,0
0.000428241,1,2,1,1,3.37,107516,104,108221,106,1,2.9,0
0.000914352,3,3,3,0,10.5,103108,101,103108,101,0.1,0,0
0.000902778,3,3,3,0,10.5,102691,101,103108,101,0.1,0,0
0.001354167,1,3,1,2,8.9,103687,108,100750,212,2,2.8,0
0.032581019,1,2,1,1,13.8,106528,208,100201,603,1,2.5,0
0.000081,1,2,1,1,3.9,107289,106,102313,106,1,2.9,0
0.001226852,1,3,1,2,9.6,105949,1501,102042,502,2,2.8,0
0.001087963,1,2,1,1,3.1,100817,607,100272,607,1,3,0
0.000462963,1,2,1,1,2.6,100211,605,100211,605,1,2.6,0
0.000439815,2,3,2,1,12.1,104160,206,106809,105,1,0,0
0.000127315,1,3,1,2,4.8,105140,105,104355,211,2,2.8,0
0.007546296,3,4,3,1,16.7,104293,105,108221,106,1,2.9,0
0.000428241,1,2,1,1,0.8,102698,102,102738,102,1.43,1.8,0
0.00337963,8,10,9,1,44.8,105973,211,106819,901,1,2,0
0.000324074,1,3,1,2,8.5,107080,101,106070,502,2,2.6,0
0.000775463,1,4,1,3,1.1,102641,212,106253,101,3,0,0
0.000636574,1,2,1,1,4.4,106532,203,104969,204,1,1.3,0
0.001273148,2,4,2,2,8.84,105706,206,104153,604,2,0,0
0.001643519,3,6,5,1,21.28,102311,104,100737,212,1,2,0
0.002881944,3,4,3,1,10.9,100832,602,101204,902,1,2.6,0
0.000891204,2,4,2,2,10.8,102319,211,106473,602,2,0,0
0.001238426,2,3,2,1,4,100737,212,106294,102,1.08,0.8,0
0.001273148,1,2,1,1,4,107967,603,106153,603,1,1.9,0
0.029930556,1,3,2,1,7.8,108100,106,108015,809,1,2.8,0
0.000474537,1,1,2,1,4.4,105708,201,105466,604,1,0,0
0.001527778,2,2,3,1,5.25,102691,101,102910,9801,1,0.2,0
0.001516204,2,2,3,1,5.25,102691,101,102910,9801,1,0.2,0
0.000405093,2,2,2,0,2.9,106484,101,102694,101,0.1,0,0
0.000231481,2,2,2,0,2.9,106030,101,102694,101,0.1,0,0
0.000138889,1,1,1,0,2.9,102693,101,102693,101,0.1,0,0
0.000601852,2,2,3,1,13.8,102311,104,102311,104,1,0,0
0.000601852,2,2,3,1,13.8,102311,104,102311,104,1,0,0
0.000162037,1,1,3,2,0.56,102737,102,102738,102,2.19,1.9,0
0.000983796,1,1,3,2,1.8,106815,212,102642,212,2,2.2,0
0.000300926,1,2,1,1,4.9,108218,106,108099,106,1,2.9,0
0.000821759,1,2,1,1,2.9,108021,106,108099,106,1,2.9,0
0.000439815,1,2,1,1,4.9,108218,106,108221,106,1,2.9,0
0.001168981,1,2,1,1,2,102737,102,108001,211,1.1,0.4,0
0.001053241,1,2,1,1,3.9,103982,104,102307,104,1,0,0
0.000208333,1,2,1,1,2,102737,102,100743,212,1,1.1,0
0.000173611,1,3,1,2,4.3,105950,1501,102042,502,2,2.8,0
0.001261574,3,4,3,1,10.7,103815,106,104880,106,1,0,0
0.00125,3,4,3,1,10.7,104880,106,104880,106,1,0,0
0.000752315,3,4,3,1,10.7,104880,106,104880,106,1,0,0
0.000405093,1,2,1,1,2.9,102313,106,102313,106,1,2.9,0
0.000462963,2,3,2,1,8,107901,901,107901,901,1,3,0
0.000439815,2,3,2,1,8,108104,901,107901,901,1,3,0
0.000625,3,3,6,3,10.3,102510,203,102510,203,3,0,0
0.000613426,3,3,6,3,10.3,102513,203,102510,203,3,0,0
0.00056713,3,3,6,3,10.3,102513,203,102510,203,3,0,0
0.000127315,2,2,2,0,7,103108,101,102691,101,0.07,0,0
0.000104167,2,2,2,0,7,102691,101,102691,101,0.07,0,0
0.000451389,1,1,2,1,2.9,108099,106,108100,106,1,0,0
0.000289352,1,1,2,1,6.9,104748,108,106255,108,1,0,0
0.000231481,1,1,2,1,0,102311,104,102311,104,1,0,0
0.000509259,1,1,1,0,3.5,104037,101,102691,101,0.07,0,0
0.000219907,1,1,4,3,3.9,105714,203,102513,203,3,1.1,0
0.003136574,3,3,3,0,10.5,103111,101,103111,101,0.07,0,0
0.003136574,3,3,3,0,10.5,103108,101,103111,101,0.07,0,0
0.003125,3,3,3,0,10.5,103108,101,103111,101,0.07,0,0
0.000763889,3,3,4,1,10.7,104880,106,108100,106,1,0,0
0.000347222,3,3,4,1,10.7,108099,106,108100,106,1,0,0
0.00025463,3,3,4,1,10.7,108100,106,108100,106,1,0,0
0.000358796,1,1,2,1,2.9,108099,106,108099,106,1,0,0
0.000243056,1,1,3,2,2,106818,901,106295,102,2,0,0
0.000694444,1,1,2,1,2.9,108099,106,108100,106,1,0,0
0.001354167,2,2,3,1,8.5,108096,212,102309,104,1,2,0
0.001261574,2,2,3,1,8.5,102309,104,102309,104,1,2,0
0.000462963,1,1,2,1,2.9,108021,106,108099,106,1,2.9,0
0.001319444,1,1,2,1,7.87,107099,210,107099,210,1,0.5,0
0.000578704,1,1,2,1,8.9,104294,105,103690,105,1.07,2.4,0
0.000486111,1,1,2,1,3.9,104740,106,106153,603,1,1.9,0
0.000671296,1,1,2,1,3.9,104740,106,104881,106,1,0,0
0.000590278,1,1,1,0,5.5,104433,101,103839,101,0.2,1,0
0.000393519,1,1,4,3,2.8,101850,609,108271,203,3,1,0
0.000393519,1,1,2,1,6.9,102307,104,100203,603,1,2.4,0
0.012152778,3,3,4,1,11.8,106253,101,103815,106,1,2.9,0
0.01150463,3,3,4,1,11.8,106260,108,103815,106,1,2.9,0
0.011342593,3,3,4,1,11.8,104403,1302,103815,106,1,2.9,0
0.000162037,1,1,2,1,2.9,102313,106,103815,106,1,2.9,0
0.000625,1,1,2,1,8.9,108136,506,106153,603,1,1.9,0
0.00037037,1,1,2,1,2.44,103919,211,108269,204,1,0,0
0.000740741,2,2,3,1,15.57,108019,108,108020,104,1,2.77,0
0.000520833,2,2,3,1,15.57,108020,104,108020,104,1,2.77,0
0.001111111,1,1,2,1,8.5,105838,306,105139,105,1,0,0
0.000810185,1,1,2,1,2.9,102313,106,103815,106,1,2.9,0
0.0000463,1,1,2,1,0.2,102910,9801,102910,9801,1,0.2,0
0.000324074,1,2,1,1,2,102737,102,101849,609,1,2.8,0
0.000289352,1,2,1,1,2,102738,102,102910,9801,1,0.2,0
0.002037037,1,2,1,1,2,102737,102,100708,602,1,3,0
0.002037037,3,5,4,1,9,102737,102,100708,602,1,3,0
0.000127315,1,2,1,1,2,102737,102,100203,603,1,2.4,0
0.000219907,1,2,1,1,2.4,102738,102,106153,603,1,2.2,0
0.000347222,1,2,1,1,2.4,102737,102,100203,603,1,2.8,0
0.000335648,1,2,1,1,0.57,102737,102,105139,105,1,0.7,0
0.000138889,1,2,1,1,2.4,102737,102,100203,603,1,2.8,0
0.000416667,1,2,1,1,2.4,102738,102,106153,603,1,2.2,0
0.000081,1,2,1,1,2,102738,102,102910,9801,1,0.2,0
0.0000694,1,2,1,1,2,102737,102,102910,9801,1,0.2,0
0.0000926,1,2,1,1,2,102737,102,102910,9801,1,0.2,0
0.000104167,1,2,1,1,2,102737,102,102910,9801,1,0.2,0
0.019768519,1,2,1,1,2,102737,102,102910,9801,1,0.2,0
0.002291667,6,7,6,1,10.6,102738,102,106153,603,1,1.9,0
0.000358796,1,2,1,1,2,102738,102,107224,605,1,2,0
0.002777778,3,4,3,1,6,102738,102,101466,902,1,1.4,0
0.003310185,3,4,3,1,6,102738,102,101466,902,1,1.4,0
0.006041667,3,4,3,1,6,102738,102,101466,902,1,1.4,0
0.000706019,2,3,2,1,8.9,102738,102,106153,603,1,1.9,0
0.0003125,1,2,1,1,2,102737,102,100201,603,1,2.5,0
0.000162037,1,1,2,1,2.9,108021,106,108099,106,1,2.9,0
0.00037037,1,1,2,1,2.9,108099,106,108100,106,1,0,0
0.0000926,1,1,2,1,8.2,107417,901,102910,9801,1,0.2,0
0.000798611,1,1,2,1,8.9,106255,108,100737,212,1,2,0
0.0000694,1,1,2,1,3.9,108213,106,104881,106,1,0,0
0.000277778,1,1,2,1,4.9,104881,106,108100,106,1,0,0
0.001064815,1,1,2,1,1.45,106484,101,102738,102,1.2,0,0
0.000601852,2,2,3,1,15,107079,101,104880,106,1,0,0
0.000590278,2,2,3,1,15,107079,101,104880,106,1,0,0
0.000543981,1,1,2,1,6.9,102311,104,107518,104,1,0,0
